"nfc_id","date_of_charge","time_of_charge","service_id"
"1752","2021-07-13","14:52:30","1"
"1752","2021-07-14","18:00:21","1"
"1752","2021-07-14","21:25:19","1"
"1752","2021-07-14","21:58:56","1"
"1752","2021-07-15","23:25:58","1"
"1752","2021-11-18","16:37:18","6"
"1752","2021-11-18","19:55:21","6"
"1752","2021-11-18","22:05:41","6"
"1752","2021-11-18","23:53:02","6"
"1752","2021-11-20","12:17:20","6"
"1752","2021-11-20","23:25:57","6"
"1752","2021-11-21","14:24:49","6"
"1752","2021-11-21","20:48:04","6"
"1752","2021-11-21","23:56:58","6"
"1752","2021-11-22","12:51:05","6"
"1754","2020-09-08","14:04:39","4"
"1754","2020-09-08","23:07:47","4"
"1754","2020-09-09","14:35:08","4"
"1754","2020-09-09","17:39:51","4"
"1754","2020-09-10","18:36:24","4"
"1754","2020-09-10","21:31:15","4"
"1754","2020-09-12","15:35:17","4"
"1754","2020-09-12","21:45:48","4"
"1754","2020-09-12","22:46:06","4"
"1754","2020-09-12","22:49:00","4"
"1755","2021-09-20","17:15:20","5"
"1755","2021-09-20","19:05:15","5"
"1755","2021-09-22","12:12:21","5"
"1755","2021-09-23","23:27:26","5"
"1757","2020-08-20","11:12:18","1"
"1757","2020-08-20","16:50:46","1"
"1757","2020-08-20","20:56:03","1"
"1757","2020-08-20","22:00:09","1"
"1757","2020-08-21","13:35:07","1"
"1757","2020-08-21","21:34:56","1"
"1757","2020-08-22","10:56:12","1"
"1757","2020-08-22","23:12:56","1"
"1757","2020-08-24","12:51:01","1"
"1757","2020-08-24","15:47:54","1"
"1758","2020-01-23","17:33:07","4"
"1758","2020-01-23","21:02:41","4"
"1758","2020-01-23","21:19:15","4"
"1758","2020-01-25","10:16:08","4"
"1758","2020-01-26","11:43:50","4"
"1758","2020-01-26","17:09:17","4"
"1758","2020-01-26","18:52:20","4"
"1758","2020-01-26","20:45:23","4"
"1758","2020-01-26","23:50:27","4"
"1758","2020-01-27","14:08:32","4"
"1758","2020-09-07","12:35:20","5"
"1758","2020-09-07","14:07:51","5"
"1758","2020-09-09","13:08:45","5"
"1758","2020-09-09","21:31:54","5"
"1760","2020-01-18","10:38:50","1"
"1760","2020-01-18","13:48:20","1"
"1760","2020-01-19","15:22:48","1"
"1760","2020-01-19","16:09:17","1"
"1760","2020-01-19","19:37:22","1"
"1760","2020-01-20","19:04:34","1"
"1760","2020-01-21","14:45:10","1"
"1760","2020-01-21","18:44:50","1"
"1760","2020-01-22","13:41:11","1"
"1760","2020-01-22","19:03:08","1"
"1763","2021-02-08","13:15:20","4"
"1763","2021-02-08","13:16:11","4"
"1763","2021-02-09","11:46:05","4"
"1763","2021-02-09","18:03:48","4"
"1763","2021-02-10","13:20:00","4"
"1763","2021-02-10","19:22:52","4"
"1763","2021-02-11","13:53:46","4"
"1763","2021-02-11","17:42:48","4"
"1763","2021-02-11","19:26:34","4"
"1763","2021-02-12","12:36:09","4"
"1766","2020-11-11","12:18:34","1"
"1766","2020-11-11","18:21:39","1"
"1766","2020-11-11","21:40:13","1"
"1766","2020-11-11","23:15:03","1"
"1766","2020-11-11","23:50:03","1"
"1766","2020-11-12","19:50:26","1"
"1766","2020-11-12","21:50:32","1"
"1766","2020-11-13","15:02:38","1"
"1766","2020-11-13","23:20:29","1"
"1766","2020-11-14","16:28:21","1"
"1766","2021-02-26","20:05:40","5"
"1766","2021-02-27","11:37:23","5"
"1766","2021-03-01","14:45:38","5"
"1766","2021-03-02","14:41:53","5"
"1769","2021-02-15","10:03:04","4"
"1769","2021-02-15","10:33:42","4"
"1769","2021-02-15","17:07:42","4"
"1769","2021-02-16","16:27:37","4"
"1769","2021-02-16","21:51:18","4"
"1769","2021-02-17","15:19:47","4"
"1769","2021-02-17","21:31:06","4"
"1769","2021-02-18","13:41:01","4"
"1769","2021-02-19","20:10:13","4"
"1769","2021-02-19","23:10:37","4"
"1771","2020-03-21","12:24:40","6"
"1771","2020-03-21","17:52:38","6"
"1771","2020-03-21","19:52:42","6"
"1771","2020-03-23","16:32:03","6"
"1771","2020-03-23","21:50:55","6"
"1771","2020-03-23","22:30:05","6"
"1771","2020-03-24","15:50:51","6"
"1771","2020-03-24","21:49:09","6"
"1771","2020-03-25","14:01:34","6"
"1771","2020-03-25","16:43:35","6"
"1771","2021-03-11","11:49:05","4"
"1771","2021-03-11","13:14:47","4"
"1771","2021-03-12","13:04:39","4"
"1771","2021-03-12","15:27:13","4"
"1771","2021-03-12","23:48:24","4"
"1771","2021-03-13","20:13:17","4"
"1771","2021-03-13","23:44:35","4"
"1771","2021-03-14","14:32:44","4"
"1771","2021-03-14","14:49:03","4"
"1771","2021-03-15","12:10:20","4"
"1772","2021-09-04","19:56:41","1"
"1772","2021-09-04","22:36:02","1"
"1772","2021-09-05","12:18:38","1"
"1772","2021-09-05","15:53:18","1"
"1772","2021-09-05","18:02:47","1"
"1772","2021-09-05","20:07:43","1"
"1772","2021-09-05","21:53:27","1"
"1772","2021-09-05","23:29:02","1"
"1772","2021-09-07","16:18:33","1"
"1772","2021-09-07","19:48:16","1"
"1776","2020-04-07","17:46:17","5"
"1776","2020-04-08","17:51:41","5"
"1776","2020-04-08","20:11:55","5"
"1776","2020-04-09","18:43:10","5"
"1777","2020-02-22","23:17:56","4"
"1777","2020-02-23","14:46:02","4"
"1777","2020-02-24","10:42:11","4"
"1777","2020-02-24","10:43:49","4"
"1777","2020-02-24","19:33:30","4"
"1777","2020-02-24","23:18:12","4"
"1777","2020-02-25","14:01:49","4"
"1777","2020-02-25","16:38:29","4"
"1777","2020-02-26","18:19:30","4"
"1777","2020-02-26","23:11:11","4"
"1780","2020-11-15","13:34:56","6"
"1780","2020-11-16","18:32:23","6"
"1780","2020-11-16","23:52:39","6"
"1780","2020-11-17","16:10:08","6"
"1780","2020-11-17","20:56:41","6"
"1780","2020-11-18","10:15:41","6"
"1780","2020-11-18","10:31:13","6"
"1780","2020-11-18","17:28:04","6"
"1780","2020-11-18","18:03:15","6"
"1780","2020-11-19","11:46:02","6"
"1781","2020-05-19","11:28:20","6"
"1781","2020-05-19","16:46:00","6"
"1781","2020-05-20","11:57:38","6"
"1781","2020-05-20","21:49:50","6"
"1781","2020-05-21","15:27:03","6"
"1781","2020-05-21","16:33:28","6"
"1781","2020-05-21","17:09:09","6"
"1781","2020-05-21","22:46:45","6"
"1781","2020-05-22","16:38:24","6"
"1781","2020-05-22","20:53:10","6"
"1786","2020-06-02","14:24:13","6"
"1786","2020-06-03","11:48:08","6"
"1786","2020-06-03","17:18:40","6"
"1786","2020-06-03","23:44:34","6"
"1786","2020-06-04","18:39:53","6"
"1786","2020-06-05","11:40:40","6"
"1786","2020-06-05","20:00:45","6"
"1786","2020-06-05","20:26:44","6"
"1786","2020-06-05","20:42:31","6"
"1786","2020-06-06","12:15:23","6"
"1788","2021-03-23","19:17:32","5"
"1788","2021-03-24","14:37:19","5"
"1788","2021-03-26","16:03:58","5"
"1788","2021-03-27","11:17:24","5"
"1789","2021-10-14","12:23:14","5"
"1789","2021-10-14","14:07:30","5"
"1789","2021-10-14","22:28:52","5"
"1789","2021-10-15","16:36:12","5"
"1790","2020-11-18","13:30:49","6"
"1790","2020-11-18","22:58:14","6"
"1790","2020-11-19","11:08:04","6"
"1790","2020-11-19","12:14:26","6"
"1790","2020-11-20","11:17:09","6"
"1790","2020-11-20","19:50:13","6"
"1790","2020-11-21","14:56:50","6"
"1790","2020-11-21","18:51:15","6"
"1790","2020-11-22","14:26:45","6"
"1790","2020-11-22","23:39:37","6"
"1790","2021-01-05","13:15:01","1"
"1790","2021-01-05","19:01:39","1"
"1790","2021-01-05","22:07:17","1"
"1790","2021-01-06","17:37:55","1"
"1790","2021-01-07","12:36:29","1"
"1790","2021-01-07","15:19:53","1"
"1790","2021-01-08","12:45:47","1"
"1790","2021-01-08","22:35:35","1"
"1790","2021-01-09","21:07:01","1"
"1790","2021-01-09","22:22:54","1"
"1791","2020-08-26","19:27:40","4"
"1791","2020-08-27","12:31:17","4"
"1791","2020-08-27","21:55:58","4"
"1791","2020-08-28","14:56:52","4"
"1791","2020-08-28","18:03:28","4"
"1791","2020-09-01","11:35:21","4"
"1791","2020-09-01","12:49:39","4"
"1791","2020-09-01","19:39:26","4"
"1791","2020-09-01","21:26:32","4"
"1791","2020-09-02","16:02:12","4"
"1791","2021-01-15","16:52:39","5"
"1791","2021-01-15","17:08:39","5"
"1791","2021-01-17","12:53:48","5"
"1791","2021-01-19","10:27:20","5"
"1793","2020-01-13","15:46:39","4"
"1793","2020-01-13","21:47:54","4"
"1793","2020-01-14","22:38:16","4"
"1793","2020-01-15","10:16:54","4"
"1793","2020-01-15","13:40:42","4"
"1793","2020-01-15","16:15:01","4"
"1793","2020-01-15","17:20:50","4"
"1793","2020-01-16","23:10:27","4"
"1793","2020-01-16","23:41:19","4"
"1793","2020-01-17","16:06:14","4"
"1795","2020-03-09","12:49:54","6"
"1795","2020-03-09","15:52:52","6"
"1795","2020-03-09","22:37:22","6"
"1795","2020-03-10","13:52:35","6"
"1795","2020-03-10","17:19:47","6"
"1795","2020-03-10","22:55:16","6"
"1795","2020-03-11","10:27:07","6"
"1795","2020-03-11","22:11:09","6"
"1795","2020-03-12","13:15:18","6"
"1795","2020-03-12","14:08:28","6"
"1796","2020-09-16","22:54:21","5"
"1796","2020-09-17","23:23:44","5"
"1796","2020-09-20","10:10:09","5"
"1796","2020-09-20","16:58:10","5"
"1796","2021-01-16","17:43:16","6"
"1796","2021-01-16","22:17:24","6"
"1796","2021-01-17","10:00:38","6"
"1796","2021-01-17","11:02:53","6"
"1796","2021-01-17","13:29:58","6"
"1796","2021-01-17","15:28:50","6"
"1796","2021-01-18","12:12:30","6"
"1796","2021-01-19","22:18:14","6"
"1796","2021-01-20","22:33:40","6"
"1796","2021-01-20","23:38:04","6"
"1797","2020-03-06","16:00:39","4"
"1797","2020-03-07","19:05:51","4"
"1797","2020-03-07","19:20:06","4"
"1797","2020-03-08","21:17:39","4"
"1797","2020-03-08","22:03:11","4"
"1797","2020-03-09","12:45:33","4"
"1797","2020-03-09","19:37:26","4"
"1797","2020-03-10","10:20:53","4"
"1797","2020-03-10","13:28:32","4"
"1797","2020-03-10","22:44:09","4"
"1797","2021-06-22","15:10:18","1"
"1797","2021-06-22","20:14:42","1"
"1797","2021-06-22","22:40:03","1"
"1797","2021-06-23","16:54:40","1"
"1797","2021-06-23","20:57:32","1"
"1797","2021-06-24","10:19:31","1"
"1797","2021-06-24","16:56:41","1"
"1797","2021-06-24","19:38:36","1"
"1797","2021-06-25","10:47:09","1"
"1797","2021-06-26","14:48:36","1"
"1800","2020-02-20","15:29:26","6"
"1800","2020-02-21","12:09:15","6"
"1800","2020-02-21","12:09:26","6"
"1800","2020-02-21","17:13:24","6"
"1800","2020-02-21","19:05:43","6"
"1800","2020-02-22","12:19:17","6"
"1800","2020-02-22","16:57:16","6"
"1800","2020-02-23","18:03:41","6"
"1800","2020-02-23","22:33:20","6"
"1800","2020-02-24","12:16:08","6"
"1801","2020-10-02","15:23:17","4"
"1801","2020-10-04","13:02:11","4"
"1801","2020-10-04","13:19:43","4"
"1801","2020-10-04","14:58:24","4"
"1801","2020-10-04","15:29:26","4"
"1801","2020-10-04","16:16:10","4"
"1801","2020-10-05","22:18:46","4"
"1801","2020-10-06","13:34:23","4"
"1801","2020-10-06","15:09:20","4"
"1801","2020-10-06","22:30:54","4"
"1802","2021-09-16","13:27:03","6"
"1802","2021-09-16","17:30:27","6"
"1802","2021-09-16","22:26:23","6"
"1802","2021-09-17","14:02:30","6"
"1802","2021-09-17","21:36:33","6"
"1802","2021-09-17","22:04:54","6"
"1802","2021-09-18","13:42:42","6"
"1802","2021-09-18","15:15:49","6"
"1802","2021-09-18","19:44:46","6"
"1802","2021-09-19","15:42:41","6"
"1805","2021-05-18","16:31:23","6"
"1805","2021-05-18","17:43:49","6"
"1805","2021-05-18","23:44:15","6"
"1805","2021-05-20","16:09:08","6"
"1805","2021-05-20","18:20:12","6"
"1805","2021-05-20","20:08:02","6"
"1805","2021-05-21","14:30:15","6"
"1805","2021-05-22","10:45:05","6"
"1805","2021-05-22","13:29:52","6"
"1805","2021-05-22","21:26:13","6"
"1806","2021-03-24","13:16:09","6"
"1806","2021-03-26","10:52:10","6"
"1806","2021-03-26","19:17:42","6"
"1806","2021-03-27","10:01:25","6"
"1806","2021-03-27","13:50:28","6"
"1806","2021-03-27","16:51:13","6"
"1806","2021-03-27","18:04:24","6"
"1806","2021-03-28","13:26:52","6"
"1806","2021-03-28","21:58:17","6"
"1806","2021-03-28","22:16:52","6"
"1808","2020-05-01","21:08:48","4"
"1808","2020-05-02","11:28:23","4"
"1808","2020-05-02","13:57:10","4"
"1808","2020-05-02","16:12:51","4"
"1808","2020-05-02","21:48:29","4"
"1808","2020-05-02","22:47:00","4"
"1808","2020-05-03","15:47:55","4"
"1808","2020-05-03","15:52:17","4"
"1808","2020-05-03","17:58:02","4"
"1808","2020-05-04","19:32:25","4"
"1808","2021-03-03","11:49:16","6"
"1808","2021-03-03","22:40:13","6"
"1808","2021-03-04","11:08:00","6"
"1808","2021-03-04","20:32:54","6"
"1808","2021-03-04","21:07:27","6"
"1808","2021-03-04","21:25:09","6"
"1808","2021-03-05","13:23:21","6"
"1808","2021-03-05","18:47:39","6"
"1808","2021-03-05","23:39:25","6"
"1808","2021-03-06","19:26:11","6"
"1812","2020-04-03","17:25:35","6"
"1812","2020-04-03","22:21:16","6"
"1812","2020-04-04","15:42:30","6"
"1812","2020-04-04","19:50:36","6"
"1812","2020-04-04","20:48:27","6"
"1812","2020-04-04","21:51:02","6"
"1812","2020-04-04","23:42:14","6"
"1812","2020-04-05","11:16:52","6"
"1812","2020-04-06","17:27:42","6"
"1812","2020-04-07","20:34:43","6"
"1812","2020-08-21","10:10:09","1"
"1812","2020-08-22","12:13:48","1"
"1812","2020-08-22","16:35:40","1"
"1812","2020-08-22","20:08:05","1"
"1812","2020-08-23","13:36:56","1"
"1812","2020-08-23","17:12:12","1"
"1812","2020-08-23","17:30:23","1"
"1812","2020-08-24","13:56:35","1"
"1812","2020-08-24","16:57:08","1"
"1812","2020-08-25","18:56:56","1"
"1813","2020-05-27","16:23:32","6"
"1813","2020-05-27","17:14:16","6"
"1813","2020-05-27","23:08:55","6"
"1813","2020-05-28","18:00:36","6"
"1813","2020-06-01","16:01:43","6"
"1813","2020-06-01","22:52:58","6"
"1813","2020-06-02","14:37:24","6"
"1813","2020-06-03","11:10:57","6"
"1813","2020-06-03","14:27:18","6"
"1813","2020-06-03","16:30:01","6"
"1814","2021-10-22","11:57:46","5"
"1814","2021-10-23","18:12:27","5"
"1814","2021-10-25","12:36:36","5"
"1814","2021-10-25","19:46:24","5"
"1815","2020-03-13","16:06:43","1"
"1815","2020-03-13","17:28:44","1"
"1815","2020-03-13","23:50:12","1"
"1815","2020-03-14","12:54:09","1"
"1815","2020-03-14","16:31:20","1"
"1815","2020-03-15","13:19:34","1"
"1815","2020-03-16","11:01:01","1"
"1815","2020-03-16","20:13:30","1"
"1815","2020-03-17","14:48:11","1"
"1815","2020-03-17","22:16:31","1"
"1816","2020-02-08","14:21:18","4"
"1816","2020-02-08","15:34:46","4"
"1816","2020-02-08","22:31:15","4"
"1816","2020-02-09","15:06:48","4"
"1816","2020-02-09","19:58:15","4"
"1816","2020-02-09","21:05:39","4"
"1816","2020-02-10","14:19:29","4"
"1816","2020-02-12","14:08:56","4"
"1816","2020-02-12","15:54:24","4"
"1816","2020-02-12","23:14:11","4"
"1818","2020-11-11","17:49:24","1"
"1818","2020-11-11","21:56:43","1"
"1818","2020-11-12","13:14:17","1"
"1818","2020-11-12","14:08:29","1"
"1818","2020-11-12","15:16:46","1"
"1818","2020-11-14","17:53:14","1"
"1818","2020-11-14","21:12:15","1"
"1818","2020-11-14","22:08:12","1"
"1818","2020-11-15","10:31:18","1"
"1818","2020-11-15","10:45:24","1"
"1819","2020-03-18","21:53:27","5"
"1819","2020-03-19","11:48:43","5"
"1819","2020-03-20","10:19:08","5"
"1819","2020-03-20","13:34:46","5"
"1819","2020-06-12","10:46:19","1"
"1819","2020-06-12","11:19:41","1"
"1819","2020-06-12","23:36:22","1"
"1819","2020-06-13","17:51:54","1"
"1819","2020-06-13","22:37:31","1"
"1819","2020-06-14","17:17:27","1"
"1819","2020-06-14","23:14:28","1"
"1819","2020-06-15","12:14:06","1"
"1819","2020-06-15","13:51:45","1"
"1819","2020-06-16","20:14:18","1"
"1820","2021-10-04","19:01:23","5"
"1820","2021-10-06","17:02:02","5"
"1820","2021-10-06","23:33:33","5"
"1820","2021-10-08","12:30:21","5"
"1821","2021-03-22","16:06:44","5"
"1821","2021-03-26","21:09:57","5"
"1821","2021-03-26","22:21:35","5"
"1821","2021-03-26","23:21:58","5"
"1822","2020-02-24","11:20:31","6"
"1822","2020-02-24","11:25:48","6"
"1822","2020-02-24","18:52:52","6"
"1822","2020-02-24","22:07:12","6"
"1822","2020-02-25","13:57:48","6"
"1822","2020-02-25","19:40:57","6"
"1822","2020-02-26","20:22:45","6"
"1822","2020-02-27","16:11:00","6"
"1822","2020-02-28","13:33:23","6"
"1822","2020-02-28","15:43:30","6"
"1827","2021-04-15","10:41:55","6"
"1827","2021-04-15","16:22:31","6"
"1827","2021-04-16","12:15:51","6"
"1827","2021-04-16","12:58:26","6"
"1827","2021-04-16","15:18:05","6"
"1827","2021-04-16","15:46:00","6"
"1827","2021-04-16","20:34:54","6"
"1827","2021-04-16","22:16:21","6"
"1827","2021-04-17","22:11:58","6"
"1827","2021-04-18","23:22:06","6"
"1828","2020-11-28","12:38:51","4"
"1828","2020-11-28","15:38:23","4"
"1828","2020-11-28","23:57:52","4"
"1828","2020-12-01","17:23:24","4"
"1828","2020-12-02","14:42:09","4"
"1828","2020-12-02","15:16:53","4"
"1828","2020-12-03","12:23:54","4"
"1828","2020-12-03","19:39:12","4"
"1828","2020-12-04","21:05:56","4"
"1828","2020-12-04","22:55:17","4"
"1829","2021-10-20","19:03:02","6"
"1829","2021-10-20","22:05:10","6"
"1829","2021-10-21","10:15:21","6"
"1829","2021-10-21","13:13:51","6"
"1829","2021-10-21","19:19:14","6"
"1829","2021-10-22","22:55:31","6"
"1829","2021-10-23","11:25:41","6"
"1829","2021-10-23","16:17:14","6"
"1829","2021-10-24","11:48:13","6"
"1829","2021-10-24","22:13:33","6"
"1832","2020-11-14","23:58:46","5"
"1832","2020-11-15","12:58:09","5"
"1832","2020-11-15","19:36:38","5"
"1832","2020-11-16","12:50:20","5"
"1834","2020-02-13","12:48:44","6"
"1834","2020-02-13","16:47:12","6"
"1834","2020-02-13","21:58:25","6"
"1834","2020-02-14","22:51:17","6"
"1834","2020-02-15","14:14:53","6"
"1834","2020-02-15","16:01:32","6"
"1834","2020-02-16","10:33:15","6"
"1834","2020-02-16","12:48:16","6"
"1834","2020-02-16","18:14:32","6"
"1834","2020-02-16","21:21:00","6"
"1835","2020-09-14","12:50:20","4"
"1835","2020-09-14","14:01:08","4"
"1835","2020-09-14","14:16:16","4"
"1835","2020-09-14","22:46:52","4"
"1835","2020-09-15","10:57:09","4"
"1835","2020-09-15","11:00:41","4"
"1835","2020-09-15","16:52:22","4"
"1835","2020-09-17","18:14:07","4"
"1835","2020-09-17","19:36:22","4"
"1835","2020-09-17","21:16:40","4"
"1837","2021-03-18","12:26:20","4"
"1837","2021-03-19","11:19:00","4"
"1837","2021-03-19","14:19:49","4"
"1837","2021-03-20","13:34:51","4"
"1837","2021-03-20","15:08:53","4"
"1837","2021-03-20","16:02:23","4"
"1837","2021-03-20","20:37:13","4"
"1837","2021-03-20","21:39:18","4"
"1837","2021-03-20","21:43:03","4"
"1837","2021-03-21","10:05:29","4"
"1838","2020-03-09","12:30:32","5"
"1838","2020-03-09","16:53:50","5"
"1838","2020-03-12","20:03:11","5"
"1838","2020-03-12","23:14:29","5"
"1839","2020-05-12","10:30:21","1"
"1839","2020-05-12","11:00:06","1"
"1839","2020-05-13","16:05:11","1"
"1839","2020-05-13","19:33:20","1"
"1839","2020-05-13","19:36:52","1"
"1839","2020-05-14","17:43:36","1"
"1839","2020-05-15","19:12:20","1"
"1839","2020-05-16","10:15:53","1"
"1839","2020-05-16","10:55:53","1"
"1839","2020-05-16","20:08:48","1"
"1840","2020-02-13","12:52:16","5"
"1840","2020-02-15","15:15:32","5"
"1840","2020-02-16","20:37:48","5"
"1840","2020-02-16","22:03:19","5"
"1840","2020-08-04","11:28:37","6"
"1840","2020-08-04","17:01:08","6"
"1840","2020-08-04","17:56:53","6"
"1840","2020-08-04","18:24:09","6"
"1840","2020-08-04","18:37:37","6"
"1840","2020-08-06","15:29:31","6"
"1840","2020-08-06","23:01:24","6"
"1840","2020-08-07","14:39:08","6"
"1840","2020-08-07","20:46:19","6"
"1840","2020-08-08","18:08:23","6"
"1841","2021-10-18","12:21:51","4"
"1841","2021-10-18","16:26:52","4"
"1841","2021-10-19","14:36:00","4"
"1841","2021-10-19","21:49:56","4"
"1841","2021-10-20","12:14:05","4"
"1841","2021-10-21","12:27:51","4"
"1841","2021-10-21","21:29:48","4"
"1841","2021-10-22","15:51:04","4"
"1841","2021-10-22","19:29:50","4"
"1841","2021-10-22","21:47:20","4"
"1846","2021-04-21","23:49:17","5"
"1846","2021-04-22","21:17:36","5"
"1846","2021-04-22","22:58:56","5"
"1846","2021-04-23","20:24:21","5"
"1849","2020-09-28","14:01:47","1"
"1849","2020-09-28","15:52:11","1"
"1849","2020-10-01","11:53:35","1"
"1849","2020-10-02","13:34:46","1"
"1849","2020-10-02","14:42:39","1"
"1849","2020-10-02","15:35:07","1"
"1849","2020-10-02","20:46:31","1"
"1849","2020-10-03","13:16:39","1"
"1849","2020-10-03","14:40:37","1"
"1849","2020-10-04","16:46:25","1"
"1849","2020-10-16","14:37:22","5"
"1849","2020-10-16","23:41:13","5"
"1849","2020-10-17","10:03:12","5"
"1849","2020-10-17","17:00:04","5"
"1850","2021-09-22","13:33:19","1"
"1850","2021-09-22","20:21:52","1"
"1850","2021-09-23","10:31:57","1"
"1850","2021-09-23","12:03:54","1"
"1850","2021-09-23","18:07:19","1"
"1850","2021-09-24","13:02:00","1"
"1850","2021-09-24","16:38:36","1"
"1850","2021-09-24","17:34:36","1"
"1850","2021-09-25","11:04:22","1"
"1850","2021-09-25","22:29:18","1"
"1851","2021-08-22","15:21:06","4"
"1851","2021-08-23","11:10:58","4"
"1851","2021-08-23","11:25:06","4"
"1851","2021-08-23","15:01:51","4"
"1851","2021-08-23","17:33:11","4"
"1851","2021-08-23","20:18:42","4"
"1851","2021-08-24","19:57:52","4"
"1851","2021-08-25","12:31:39","4"
"1851","2021-08-25","22:45:40","4"
"1851","2021-08-26","22:57:54","4"
"1852","2020-11-03","12:11:08","4"
"1852","2020-11-03","18:06:30","4"
"1852","2020-11-04","11:49:56","4"
"1852","2020-11-04","21:15:03","4"
"1852","2020-11-05","23:27:13","4"
"1852","2020-11-06","12:00:46","4"
"1852","2020-11-06","14:12:33","4"
"1852","2020-11-06","14:58:32","4"
"1852","2020-11-06","18:53:18","4"
"1852","2020-11-07","22:52:41","4"
"1858","2021-07-11","16:58:01","6"
"1858","2021-07-11","20:34:15","6"
"1858","2021-07-11","23:58:19","6"
"1858","2021-07-13","12:53:22","6"
"1858","2021-07-13","14:35:00","6"
"1858","2021-07-13","18:25:30","6"
"1858","2021-07-14","10:23:13","6"
"1858","2021-07-14","11:50:08","6"
"1858","2021-07-14","12:38:41","6"
"1858","2021-07-14","21:54:21","6"
"1859","2021-06-12","17:37:12","6"
"1859","2021-06-12","21:29:17","6"
"1859","2021-06-12","22:49:49","6"
"1859","2021-06-13","12:50:07","6"
"1859","2021-06-13","13:01:24","6"
"1859","2021-06-14","11:54:24","6"
"1859","2021-06-14","16:37:23","6"
"1859","2021-06-15","11:32:21","6"
"1859","2021-06-15","16:06:17","6"
"1859","2021-06-15","19:27:10","6"
"1862","2021-02-16","12:02:04","6"
"1862","2021-02-17","10:46:08","6"
"1862","2021-02-17","21:09:29","6"
"1862","2021-02-18","12:46:03","6"
"1862","2021-02-18","13:50:49","6"
"1862","2021-02-18","16:07:41","6"
"1862","2021-02-19","13:29:38","6"
"1862","2021-02-19","14:32:12","6"
"1862","2021-02-19","14:43:17","6"
"1862","2021-02-19","17:00:19","6"
"1863","2020-01-17","19:29:41","4"
"1863","2020-01-19","12:02:31","4"
"1863","2020-01-19","16:52:03","4"
"1863","2020-01-19","21:27:43","4"
"1863","2020-01-19","23:46:27","4"
"1863","2020-01-20","10:10:31","4"
"1863","2020-01-20","20:14:20","4"
"1863","2020-01-21","11:33:12","4"
"1863","2020-01-21","14:20:38","4"
"1863","2020-01-21","23:06:40","4"
"1863","2021-09-06","11:16:36","1"
"1863","2021-09-06","11:29:05","1"
"1863","2021-09-06","20:57:46","1"
"1863","2021-09-08","14:40:55","1"
"1863","2021-09-08","21:26:53","1"
"1863","2021-09-08","22:58:32","1"
"1863","2021-09-09","12:41:27","1"
"1863","2021-09-09","19:50:03","1"
"1863","2021-09-10","14:19:43","1"
"1863","2021-09-10","23:53:28","1"
"1864","2021-09-24","13:25:22","1"
"1864","2021-09-24","19:18:44","1"
"1864","2021-09-24","19:51:00","1"
"1864","2021-09-24","20:57:29","1"
"1864","2021-09-25","19:58:29","1"
"1864","2021-09-25","23:38:02","1"
"1864","2021-09-26","13:41:27","1"
"1864","2021-09-27","12:34:37","1"
"1864","2021-09-27","16:06:14","1"
"1864","2021-09-28","23:46:47","1"
"1866","2020-10-14","16:01:09","4"
"1866","2020-10-14","18:40:51","4"
"1866","2020-10-14","19:56:15","4"
"1866","2020-10-15","14:48:27","4"
"1866","2020-10-15","23:11:31","4"
"1866","2020-10-17","16:16:07","4"
"1866","2020-10-17","18:10:21","4"
"1866","2020-10-17","18:49:36","4"
"1866","2020-10-18","16:42:29","4"
"1866","2020-10-18","17:37:57","4"
"1869","2021-05-08","13:04:34","6"
"1869","2021-05-08","20:39:20","6"
"1869","2021-05-08","21:43:35","6"
"1869","2021-05-09","10:46:45","6"
"1869","2021-05-09","13:12:02","6"
"1869","2021-05-09","20:27:39","6"
"1869","2021-05-09","20:55:53","6"
"1869","2021-05-11","11:32:26","6"
"1869","2021-05-11","16:34:20","6"
"1869","2021-05-11","23:12:37","6"
"1870","2020-02-17","23:54:16","5"
"1870","2020-02-18","11:28:44","5"
"1870","2020-02-19","17:10:22","5"
"1870","2020-02-21","12:56:07","5"
"1871","2021-08-06","11:06:45","1"
"1871","2021-08-06","13:48:53","1"
"1871","2021-08-07","10:32:12","1"
"1871","2021-08-08","10:20:14","1"
"1871","2021-08-08","15:31:50","1"
"1871","2021-08-08","20:34:53","1"
"1871","2021-08-09","21:18:08","1"
"1871","2021-08-10","12:02:43","1"
"1871","2021-08-10","15:46:37","1"
"1871","2021-08-10","22:13:33","1"
"1873","2021-06-17","16:28:41","6"
"1873","2021-06-17","23:11:31","6"
"1873","2021-06-18","12:27:17","6"
"1873","2021-06-18","12:30:11","6"
"1873","2021-06-19","21:24:09","6"
"1873","2021-06-20","11:58:37","6"
"1873","2021-06-20","12:55:04","6"
"1873","2021-06-20","21:36:45","6"
"1873","2021-06-20","23:50:22","6"
"1873","2021-06-21","17:23:40","6"
"1875","2020-10-06","12:00:13","6"
"1875","2020-10-06","12:51:01","6"
"1875","2020-10-06","13:10:51","6"
"1875","2020-10-06","18:53:22","6"
"1875","2020-10-07","22:06:58","6"
"1875","2020-10-07","23:14:44","6"
"1875","2020-10-08","20:44:10","6"
"1875","2020-10-08","23:29:42","6"
"1875","2020-10-09","10:17:19","6"
"1875","2020-10-10","16:40:17","6"
"1877","2021-07-20","13:14:44","4"
