"date_of_start","time_of_start","date_of_end","time_of_end","nfc_id","place_id"
"2021-01-15","17:26:03","2021-01-21","17:26:03","1796","437"
"2021-01-15","17:26:03","2021-01-21","17:26:03","1796","438"
"2021-01-15","17:26:03","2021-01-21","17:26:03","1796","439"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","87"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","401"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","402"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","403"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","404"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","405"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","406"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","407"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","408"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","409"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","410"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","416"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","417"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","418"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","419"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","420"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","421"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","422"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","423"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","424"
"2020-03-05","18:29:58","2020-03-11","18:29:58","1797","425"
"2021-06-21","10:37:34","2021-06-27","10:37:34","1797","440"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","430"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","431"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","432"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","433"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","434"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","435"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","436"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","437"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","438"
"2020-02-19","19:39:23","2020-02-25","19:39:23","1800","439"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","416"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","417"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","418"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","419"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","420"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","421"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","422"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","423"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","424"
"2020-10-01","19:58:10","2020-10-07","19:58:10","1801","425"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","430"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","431"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","432"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","433"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","434"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","435"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","436"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","437"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","438"
"2021-09-14","09:21:12","2021-09-20","09:21:12","1802","439"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","430"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","431"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","432"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","433"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","434"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","435"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","436"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","437"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","438"
"2021-05-17","12:14:26","2021-05-23","12:14:26","1805","439"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","430"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","431"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","432"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","433"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","434"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","435"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","436"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","437"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","438"
"2021-03-23","08:17:47","2021-04-01","08:17:47","1806","439"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","416"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","417"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","418"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","419"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","420"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","421"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","422"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","423"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","424"
"2020-04-27","09:55:44","2020-05-05","09:55:44","1808","425"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","430"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","431"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","432"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","433"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","434"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","435"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","436"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","437"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","438"
"2021-03-01","19:52:25","2021-03-07","19:52:25","1808","439"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","148"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","401"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","402"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","403"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","404"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","405"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","406"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","407"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","408"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","409"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","410"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","430"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","431"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","432"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","433"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","434"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","435"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","436"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","437"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","438"
"2020-04-02","13:35:10","2020-04-08","13:35:10","1812","439"
"2020-08-20","15:11:17","2020-08-26","15:11:17","1812","440"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","430"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","431"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","432"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","433"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","434"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","435"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","436"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","437"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","438"
"2020-05-26","12:41:38","2020-06-04","12:41:38","1813","439"
"2021-10-20","18:35:11","2021-10-26","18:35:11","1814","426"
"2021-10-20","18:35:11","2021-10-26","18:35:11","1814","427"
"2021-10-20","18:35:11","2021-10-26","18:35:11","1814","428"
"2021-10-20","18:35:11","2021-10-26","18:35:11","1814","429"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","160"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","401"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","402"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","403"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","404"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","405"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","406"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","407"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","408"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","409"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","410"
"2020-03-12","11:38:52","2020-03-18","11:38:52","1815","440"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","416"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","417"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","418"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","419"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","420"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","421"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","422"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","423"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","424"
"2020-02-07","12:26:17","2020-02-13","12:26:17","1816","425"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","179"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","401"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","402"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","403"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","404"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","405"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","406"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","407"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","408"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","409"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","410"
"2020-11-10","11:44:46","2020-11-16","11:44:46","1818","440"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","222"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","401"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","402"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","403"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","404"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","405"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","406"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","407"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","408"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","409"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","410"
"2020-03-15","09:54:42","2020-03-21","09:54:42","1819","426"
"2020-03-15","09:54:42","2020-03-21","09:54:42","1819","427"
"2020-03-15","09:54:42","2020-03-21","09:54:42","1819","428"
"2020-03-15","09:54:42","2020-03-21","09:54:42","1819","429"
"2020-06-11","17:14:00","2020-06-17","17:14:00","1819","440"
"2021-10-03","12:23:35","2021-10-09","12:23:35","1820","426"
"2021-10-03","12:23:35","2021-10-09","12:23:35","1820","427"
"2021-10-03","12:23:35","2021-10-09","12:23:35","1820","428"
"2021-10-03","12:23:35","2021-10-09","12:23:35","1820","429"
"2021-03-21","10:13:52","2021-03-27","10:13:52","1821","426"
"2021-03-21","10:13:52","2021-03-27","10:13:52","1821","427"
"2021-03-21","10:13:52","2021-03-27","10:13:52","1821","428"
"2021-03-21","10:13:52","2021-03-27","10:13:52","1821","429"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","430"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","431"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","432"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","433"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","434"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","435"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","436"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","437"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","438"
"2020-02-23","16:06:02","2020-03-01","16:06:02","1822","439"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","430"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","431"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","432"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","433"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","434"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","435"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","436"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","437"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","438"
"2021-04-13","15:08:42","2021-04-19","15:08:42","1827","439"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","416"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","417"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","418"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","419"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","420"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","421"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","422"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","423"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","424"
"2020-11-27","15:08:38","2020-12-05","15:08:38","1828","425"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","430"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","431"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","432"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","433"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","434"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","435"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","436"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","437"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","438"
"2021-10-19","18:50:31","2021-10-25","18:50:31","1829","439"
"2020-11-12","16:14:37","2020-11-18","16:14:37","1832","426"
"2020-11-12","16:14:37","2020-11-18","16:14:37","1832","427"
"2020-11-12","16:14:37","2020-11-18","16:14:37","1832","428"
"2020-11-12","16:14:37","2020-11-18","16:14:37","1832","429"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","430"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","431"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","432"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","433"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","434"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","435"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","436"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","437"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","438"
"2020-02-12","14:27:31","2020-02-18","14:27:31","1834","439"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","416"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","417"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","418"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","419"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","420"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","421"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","422"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","423"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","424"
"2020-09-12","16:26:06","2020-09-18","16:26:06","1835","425"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","416"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","417"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","418"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","419"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","420"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","421"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","422"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","423"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","424"
"2021-03-17","09:25:15","2021-03-23","09:25:15","1837","425"
"2020-03-07","16:50:08","2020-03-13","16:50:08","1838","426"
"2020-03-07","16:50:08","2020-03-13","16:50:08","1838","427"
"2020-03-07","16:50:08","2020-03-13","16:50:08","1838","428"
"2020-03-07","16:50:08","2020-03-13","16:50:08","1838","429"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","333"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","401"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","402"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","403"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","404"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","405"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","406"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","407"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","408"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","409"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","410"
"2020-05-11","14:37:45","2020-05-17","14:37:45","1839","440"
"2020-02-12","08:58:30","2020-02-18","08:58:30","1840","426"
"2020-02-12","08:58:30","2020-02-18","08:58:30","1840","427"
"2020-02-12","08:58:30","2020-02-18","08:58:30","1840","428"
"2020-02-12","08:58:30","2020-02-18","08:58:30","1840","429"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","430"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","431"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","432"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","433"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","434"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","435"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","436"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","437"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","438"
"2020-08-03","16:01:26","2020-08-09","16:01:26","1840","439"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","416"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","417"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","418"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","419"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","420"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","421"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","422"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","423"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","424"
"2021-10-17","15:19:19","2021-10-23","15:19:19","1841","425"
"2021-04-18","19:03:50","2021-04-24","19:03:50","1846","426"
"2021-04-18","19:03:50","2021-04-24","19:03:50","1846","427"
"2021-04-18","19:03:50","2021-04-24","19:03:50","1846","428"
"2021-04-18","19:03:50","2021-04-24","19:03:50","1846","429"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","305"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","401"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","402"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","403"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","404"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","405"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","406"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","407"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","408"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","409"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","410"
"2020-10-12","13:25:28","2020-10-18","13:25:28","1849","426"
"2020-10-12","13:25:28","2020-10-18","13:25:28","1849","427"
"2020-10-12","13:25:28","2020-10-18","13:25:28","1849","428"
"2020-10-12","13:25:28","2020-10-18","13:25:28","1849","429"
"2020-09-27","18:05:24","2020-10-05","18:05:24","1849","440"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","6"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","401"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","402"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","403"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","404"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","405"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","406"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","407"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","408"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","409"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","410"
"2021-09-21","14:26:19","2021-09-27","14:26:19","1850","440"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","416"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","417"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","418"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","419"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","420"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","421"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","422"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","423"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","424"
"2021-08-21","12:40:10","2021-08-27","12:40:10","1851","425"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","416"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","417"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","418"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","419"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","420"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","421"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","422"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","423"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","424"
"2020-11-02","10:12:36","2020-11-08","10:12:36","1852","425"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","430"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","431"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","432"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","433"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","434"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","435"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","436"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","437"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","438"
"2021-07-10","12:48:58","2021-07-16","12:48:58","1858","439"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","430"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","431"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","432"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","433"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","434"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","435"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","436"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","437"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","438"
"2021-06-11","09:54:09","2021-06-17","09:54:09","1859","439"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","430"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","431"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","432"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","433"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","434"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","435"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","436"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","437"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","438"
"2021-02-15","18:29:06","2021-02-21","18:29:06","1862","439"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","100"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","401"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","402"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","403"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","404"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","405"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","406"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","407"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","408"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","409"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","410"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","416"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","417"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","418"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","419"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","420"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","421"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","422"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","423"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","424"
"2020-01-16","19:58:21","2020-01-22","19:58:21","1863","425"
"2021-09-05","20:37:45","2021-09-11","20:37:45","1863","440"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","154"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","401"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","402"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","403"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","404"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","405"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","406"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","407"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","408"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","409"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","410"
"2021-09-23","10:19:09","2021-10-01","10:19:09","1864","440"
"2020-10-13","20:00:49","2020-10-19","20:00:49","1866","416"
"2020-10-13","20:00:49","2020-10-19","20:00:49","1866","417"
"2020-10-13","20:00:49","2020-10-19","20:00:49","1866","418"
"2020-10-13","20:00:49","2020-10-19","20:00:49","1866","419"
